"code","date","GPM","OPM","NIM","EBITDA","cash","account_receviable","inventory","fixed_asset","invest","liq_asset","liq_liability","leverage","revenue","mkt_value","GOR"
2608,201406,18.81,13.18,10.81,736894,847855,1257567,40476,8620211,-316370,2234194,2266603,37.37,4042083,19585000,0.1349
2608,201409,19.42,13.91,11.58,1188866,677231,1329117,45432,8755418,-546684,2133070,1979706,35.97,6278020,19246000,0.1342
2608,201412,19.46,13.76,11.61,1613566,767452,1353895,36669,8873653,-829256,2210799,1919877,34.79,8529737,18642000,0.13
2608,201503,20.91,15.49,12.86,433638,727371,1256254,38043,8856188,-114899,2133592,1702800,31.93,2107577,18835000,0.1148
2608,201506,21.02,15.51,16.34,1137983,918416,1327820,46416,8743183,-187937,2394166,2581344,37.11,4314402,17239000,0.0674
2608,201509,21.05,15.69,15.44,1640548,586050,1497633,48175,8909771,-494117,2230930,2153281,34.45,6647053,18134000,0.0588
2608,201512,21.15,15.57,14.75,2139683,835307,1426829,39489,9146543,-807702,2365381,2336471,34.22,9047344,18714000,0.0607
2608,201603,21.03,16.37,15.01,549635,830314,1371395,43883,9123435,-206890,2373842,2298531,31.02,2277398,20068000,0.0806
2608,201606,21.5,17.42,16.42,1183140,912194,1423521,52535,9088661,-442704,2527934,2874464,35.79,4596383,20455000,0.0654
2608,201609,20.29,16.19,14.65,1641796,810509,1474601,66046,9536889,-818140,2503704,2176004,34.83,6950626,20382000,0.0457
2608,201612,20.44,15.6,13.76,2121525,687764,1626952,46554,9572024,-992006,2479016,2534091,38.71,9400662,21567000,0.0391
2608,201703,15.19,10.64,8.66,390273,1000211,1376536,49951,9659293,-223607,2570504,2660145,38.29,2279089,20010000,7e-04
2608,201706,17.2,12.77,10.88,932976,1054104,1427945,47802,9724948,-424415,2687768,3279278,42.09,4593157,17675000,-7e-04
2608,201709,17.62,13.27,12.5,1538187,970654,1532841,45168,10461572,-1350917,2692269,3106106,42.07,7117848,16998000,0.0241
2608,201712,18.15,13.07,12.26,2042263,1061937,1688485,44855,10366486,-1466083,2910626,3239123,40.63,9677011,17862000,0.0294
2609,200803,5.76,1.44,1.59,2538624,5296301,3496448,0,68031266,-3441805,20200445,16773868,53.13,33852248,55778000,0.1649
2609,200806,7.14,2.54,1.93,5509381,7787708,4178887,0,71586450,-13377550,22620397,22115314,57.23,67693634,46591000,0.1283
2609,200809,6.43,2.16,1.53,8255724,8129852,4131339,0,73012141,-22534070,24212170,22648660,58.43,106333406,27930000,0.5586
2609,200812,4.92,0.53,0.42,8473004,8033608,2685712,0,77216501,-22344215,17031381,19561022,57.88,137817302,25880000,0.03
2609,200903,-8.56,-14.9,-13.31,-1244561,6195000,3904028,0,82720740,-9870609,16765788,22816153,62.1,23322009,27290000,-0.3111
2609,200906,-12.7,-19.75,-16.42,-4216230,4125991,2052616,0,80908342,-10549273,16316229,22403774,64.77,42332894,30108000,-0.3746
2609,200909,-13.22,-19.95,-16.68,-6628673,6040898,4063253,0,79463442,-11916012,18446242,24943844,67.89,64156441,32415000,-0.3966
2609,200912,-12.93,-19.5,-17.8,-9105504,8050003,2691880,0,75832388,-12516903,19695381,20789084,71.7,88892781,31133000,-0.355
2609,201003,4.81,-0.58,0.12,1884524,7434151,5287112,0,76523960,-2660333,20769658,22999572,72.42,25737831,30493000,0.1036
2609,201006,10.82,5.75,4.89,6702515,9316255,5351046,0,72844586,-1043013,27311088,26235874,72.44,56409316,42152000,0.3325
2609,201009,17.24,12.14,10.86,16922313,17425303,4289512,0,74407142,-1648937,36767370,28932451,69.24,96181929,51377000,0.4992
2609,201012,16.59,11.67,9.09,21799446,13896439,3587278,0,72787521,-4965764,35863053,33582429,68.03,130549767,72389000,0.4686
2609,201103,5.71,0.73,0.54,2354207,15321634,3729659,0,71787401,-701430,33509912,33869984,67.4,27365625,58936000,0.0632
2609,201106,0.61,-4.16,-4.46,1830323,13458784,3831919,0,74511571,-6177932,29677350,36471020,71.41,57194121,55861000,0.0139
2609,201109,-1.75,-6.37,-5.92,1159789,16755445,4068645,0,76989352,-8316951,32316869,39458367,74.52,88002115,33683000,-0.085
2609,201112,-4.16,-8.91,-7.84,-1168148,11250595,2716116,0,80549866,-12993985,23833451,30184051,76.54,118554959,34106000,-0.0919
2609,201203,-19.87,-25.17,-20.69,-3740441,15778037,3793041,0,79492688,-2269550,29387685,27579987,81.52,25960222,44394000,-0.0514
2609,201206,-7.74,-12.4,-8.73,-1469161,19407940,3768092,0,83442129,-7957710,32009578,27227262,78.72,59393333,37629000,0.0385
2609,201209,-0.39,-4.65,-2.54,3979728,16724407,4432826,0,84626064,-11873481,31901282,28474055,77.25,96469428,34388000,0.0962
2609,201212,1.21,-2.9,0.05,8956884,11086730,3506277,0,88374817,-17768992,24747748,24010238,73.64,131724184,39180000,0.1111
2609,201303,-5.27,-10.42,-9.78,-1206435,5322403,5972043,0,89628933,-884044,24120214,26606295,74.72,27461980,39039000,0.0578
2609,201306,-4.22,-9.19,-9.23,-1586897,11201012,7021017,0,91186471,-5241142,26646012,30989783,77.17,57388212,35092000,-0.0338
2609,201309,-2.06,-4.05,-4.73,2355073,12394519,7540022,0,91220008,-8060500,29459540,31974376,76.58,89448817,38193000,-0.0728
2609,201312,-3.47,-5.08,-2.45,6050690,13631975,6597542,0,89727302,-10707406,27507727,30148712,76.4,118873960,39321000,-0.0976
2609,201403,0.37,-3.62,-5.44,593010,10129604,6996825,0,90201665,-1935890,25185374,27832886,77.04,28241436,36079000,0.0284
2609,201406,1.47,-0.84,-2.09,3265916,11587751,8819410,0,89745058,-3944500,28471104,31359665,77.68,62527160,33824000,0.0895
2609,201409,4.05,1.47,0.13,6913692,12029372,9863114,0,90799187,-9398535,30857345,32905515,77.08,99839034,37347000,0.1162
2609,201412,4.26,2.07,0.32,9326644,21683555,8817621,0,86085989,-10399969,38417874,34927504,74.8,134777858,48129000,0.1338
2609,201503,5.7,1.52,0.75,2248865,20993943,7775912,0,88380648,-3936712,35650928,39204839,73.39,33154718,53962000,0.174
2609,201506,4.95,0.76,0.34,4040747,19755917,8375504,0,89545646,-6396990,36394651,44397382,74.03,65744155,32447000,0.0514
2609,201509,1.17,-3.05,-4.07,1827836,18182996,8085964,0,90576173,-9038656,34189612,44200847,76.57,97647554,28572000,-0.022
2609,201512,-0.62,-5.06,-6.11,229887,23749249,7286413,0,90573485,-10402237,35571463,40474038,79.53,127559424,26108000,-0.0536
2609,201603,-7.76,-13.17,-13.5,-1696950,17957569,7144339,0,89442609,-1018177,29495842,41548522,81.22,27120874,25748000,-0.182
2609,201606,-9.71,-14.93,-15.39,-4559640,14621319,7386700,0,88021323,-1192724,26435411,42714746,84.14,54892241,23584000,-0.1651
2609,201609,-10.22,-15.36,-15.47,-7083089,13601388,7093221,0,87120442,-2044917,25149471,45282839,87.14,83887741,21331000,-0.1409
2609,201612,-7.85,-12.76,-12.9,-7234366,11937376,7807976,0,85713353,-2219745,25289242,42550135,88.03,115400150,14481000,-0.0953
2609,201703,0.6,-3.93,-2.89,1149484,11129350,6223440,0,84166090,-654983,22782275,40935150,87.39,30254854,22128000,0.1156
2609,201706,2.83,-1.65,-2.02,2973626,12122123,8145258,0,82676217,-846227,25215011,42504395,87.75,63482546,19644000,0.1565
2609,201709,4.85,0.51,0.06,6331511,11465736,8156832,0,81102617,-1192746,24695707,44535609,86.52,99263096,26228000,0.1833
2609,201712,4.96,0.59,0.38,8897511,12806622,8298270,0,80987285,-1955684,26887325,44340702,80.05,131077812,26714000,0.1359
2610,200803,5.74,-7.24,-8.95,884827,5654582,11512448,0,178372911,-4583823,31079950,56431665,74,32558850,80500000,0.1237
2610,200806,1.16,-11.08,-9.7,800667,6541160,12366743,0,176067283,-5115036,31563267,58068427,74.82,66435984,61052000,0.063
2610,200809,1.88,-9.93,-12.09,-1411890,5513708,11426250,0,178127199,-5674352,27476685,61303395,76.41,101738999,31497000,0.2525
2610,200812,4.13,-7.74,-24.57,-21464054,9655301,8653157,0,171861181,-7413726,28013252,76871637,84.89,131280862,35243000,-0.0151
2610,200903,12.74,1.76,-12.77,-289715,7477642,8236586,0,172261914,-785384,25606295,67578678,84.74,23369555,41062000,-0.2822
2610,200906,7.23,-3.49,-5.3,4929201,5620836,8580832,0,167796989,-1873869,24137939,54135572,84.46,45078445,39459000,-0.3215
2610,200909,6.7,-3.97,-6.82,5881082,13041374,10249565,0,165584016,-3537423,33265430,60111030,80.6,72675671,49151000,-0.2857
2610,200912,8.58,-1.01,-3.57,10098018,8013364,12810415,0,164641179,-4820776,30870750,57175005,79.93,105030022,51895000,-0.2
2610,201003,17.82,8.06,7.88,6194699,10430175,12403643,0,162207116,-708810,33312127,54466122,78.84,33387059,53038000,0.4287
2610,201006,18.75,10.58,8.99,13737238,13787428,14198414,0,161579415,-1963810,38952309,54167151,77.61,71461928,75442000,0.5853
2610,201009,20.38,12.21,9.31,21234470,15771750,12775574,0,158444999,-3197371,39149859,52177004,75.31,110622599,104211000,0.5221
2610,201012,18.33,10.84,7.35,25379718,14418218,12086807,0,152920962,-7374581,36739998,51249276,75.74,147666007,119495000,0.4059
2610,201103,7.91,-0.19,-1.01,2906815,13456182,11415889,0,151541623,-526756,36979388,49766481,75.49,33791797,78505000,0.0121
2610,201106,7.22,0.06,-0.82,6017648,11676557,10840919,0,148573811,-1724518,37743538,60440262,76.44,68951416,90316000,-0.0351
2610,201109,8.85,1.28,0.37,10452228,10975436,10979660,0,153081552,-5243872,34917173,59135074,75.18,106316893,70400000,-0.0389
2610,201112,6.57,-0.67,-1.24,11375405,12774182,10350456,0,151441357,-6754676,38689472,57774299,76.39,142310680,61137000,-0.0363
2610,201203,5.46,-2.49,-2.59,2403813,17453706,9824949,0,147349521,-550652,44362263,54965649,74.22,34547605,61880000,0.0224
2610,201206,6.15,-1.3,-1.31,5998636,13279289,8179758,0,146265451,-1758627,38001156,51424250,73.24,70695740,69680000,0.0253
2610,201209,9.05,1.05,0.51,11319001,12530630,6940499,0,145980899,-5525034,32667451,46375245,71.9,108609817,63700000,0.0216
2610,201212,7.99,0.67,0.17,14384527,12636270,7672486,0,144417565,-7445210,33661023,46873096,72.33,143452702,62400000,0.008
2610,201303,5.87,-1.99,-3.33,3811635,12603125,7518414,0,158026011,-1595493,34445234,50393998,76.21,33075918,60840000,-0.0426
2610,201306,7.18,-0.71,-1.74,8669195,15840849,7734053,0,155704856,-6597726,34065145,57778118,76.32,67263535,58760000,-0.0485
2610,201309,8.51,0.87,0.28,15202431,15707840,7222916,0,152373066,-10147769,32801475,55416919,75.47,104607388,57720000,-0.0369
2610,201312,7.78,0.51,-0.67,19056720,19007649,7789247,0,149662068,-13362729,37085072,61906028,76.07,141702545,56940000,-0.0122
2610,201403,4.75,-2.47,-7.66,2328866,19212676,7855124,0,146837584,-3525882,37497054,63979377,77.22,35246873,52260000,0.0656
2610,201406,5.98,-1.48,-5.07,6843705,19039082,7942643,0,144530626,-10712789,37782428,66052705,77.86,72194610,53300000,0.0733
2610,201409,7.88,0.56,-2.15,13229954,16909618,8048273,0,142697863,-16204323,35645865,57945478,77.28,112439008,53040000,0.0749
2610,201412,9.05,1.67,-0.4,19897697,20468151,9467083,0,142655066,-22257538,40910490,61357995,77.74,150581742,76112000,0.0627
2610,201503,15.38,6.89,5.06,7250934,20752727,9354351,0,139220801,-5092836,40620269,55727452,76.09,37163905,86188000,0.0544
2610,201506,14.13,5.72,4.19,13557343,24783309,8316189,0,135990333,-9345454,44990270,58532821,74.63,72785152,71931000,0.0082
2610,201509,14.17,5.87,4.79,20953947,24481251,7573504,0,132189152,-16030696,44819131,62236740,73.03,109874296,61547000,-0.0228
2610,201512,13.97,5.6,4.09,26250492,23491085,7614551,0,129628866,-20184193,45642615,68220452,72.71,145056217,65650000,-0.0367
2610,201603,16.43,6.78,4.31,6502867,22745106,7154243,0,127935480,-5414156,44500515,65336501,71.63,34999023,62915000,-0.0583
2610,201606,13.99,4.35,2.05,11189007,24959550,7513010,0,125418264,-9231716,47627181,72717515,72.93,68833989,53012000,-0.0543
2610,201609,13.81,4.19,1.9,16948930,22192084,7158310,0,128208152,-16119363,43398231,64716815,72.41,105386860,51152000,-0.0408
2610,201612,12.76,3.24,0.5,20865725,24267197,8357347,0,140136737,-27661722,47338201,68605724,74.22,141079107,50879000,-0.0274
2610,201703,7.82,-1.03,-10.37,1511426,23783871,8312267,0,138040700,-4938010,46656143,73571496,75.56,35796465,57717000,0.0228
2610,201706,11.93,3.29,-2.52,8278721,30691840,8444434,0,140452920,-10510558,53294932,66979866,75.44,73953079,50496000,0.0744
2610,201709,13.88,5.36,1.04,16913691,25848493,8306272,0,146904608,-18535642,47410970,64267861,73.66,114495782,61822000,0.0864
2610,201712,14.07,5.65,1.6,23469915,22585332,8612624,0,153617531,-27291477,47411834,60289113,73.81,156121785,63736000,0.1066
2611,200803,26.24,4.94,-3.65,53219,99870,211412,2043693,2193659,-5665,2840739,2561443,54.71,291986,3800000,-0.3059
2611,200806,24.86,5.14,-6.62,99676,56339,239236,2042631,2169021,-23967,2855131,2698881,57.06,618081,3191000,-0.0127
2611,200809,18.06,3.47,-2.67,176126,121852,220791,2045403,2133847,-29112,2793015,2854190,57.87,1296718,2384000,-0.1653
2611,200812,30.97,13.65,0.01,286001,48772,325338,1815446,2136115,-84460,2546045,2434263,55.27,1635189,1995000,-0.0345
2611,200903,30.3,9.02,-0.6,58608,71035,259417,1779960,2095887,-2235,2464751,2243592,53.61,295490,2366000,0.012
2611,200906,27.46,6.49,-12.47,43988,178172,237676,1731079,2063089,-8594,2723971,2337015,55.19,620867,2513000,0.0045
2611,200909,22.24,0.25,-14.7,48761,79914,306715,1689010,2028637,-16014,2631306,2288347,54.75,887653,2358000,-0.3155
2611,200912,26.63,6.52,-5.45,151696,310302,499020,1293746,1993400,-19143,2713014,2172722,52.75,1737061,2575000,0.0623
2611,201003,20.76,3.42,0,58615,93519,296782,1294282,2026887,-1637,2425541,1804653,48.99,381934,2856000,0.2925
2611,201006,20.12,-4.41,2.58,135836,74930,349693,1272034,1993084,-35261,2326967,1842260,48.32,822522,2267000,0.3248
2611,201009,20.25,-2.22,2.86,194505,160645,310604,1261116,1960031,-31927,2319108,1777202,47.15,1257903,2811000,0.4171
2611,201012,19.95,-0.82,2.51,242613,123027,243819,1260222,1895148,-36010,2259137,1691646,46.62,1629296,2793000,-0.062
2611,201103,17.18,-8.7,-14.08,4038,161190,252586,1302558,1914950,-51723,2199121,1785878,47.8,326215,2382000,-0.1459
2611,201106,17.93,-7.02,-13.34,19362,350041,267827,1319721,1874984,-58823,2455780,1944273,48.65,697032,2578000,-0.1526
2611,201109,17.61,-7.73,-11.83,53198,205344,268076,1335255,2058198,-288445,2352323,1938255,50.84,1033598,1981000,-0.1783
2611,201112,15.2,-11.76,-14.92,10249,91824,264727,1266565,2240318,-490763,2132797,2312991,52.71,1403747,2079000,-0.1384
2611,201203,20.03,-4.53,-8.8,19220,245407,297977,1267360,2304428,-93581,2573892,2335566,57.58,353193,2923000,0.0827
2611,201206,46.07,35.53,34.59,1182374,197366,661562,155701,2057547,-97770,1984581,689043,30.69,3123952,2752000,3.4818
2611,201209,40.82,28.91,26.88,1075345,156431,646563,81865,1994484,-111206,1794363,682692,32.18,3475671,2994000,2.3627
2611,201212,38.96,25.7,21.5,1046314,186811,402935,74237,1949138,-129961,1648977,1301483,35.49,3822835,2629000,1.7233
2611,201303,19.18,-2.34,0.77,39509,102648,657578,48372,1456135,-11495,1802389,1387411,36.1,338536,2560000,-0.0415
2611,201306,19.54,-2.13,-5.59,67039,162153,459894,35813,1462372,-37611,1648958,1483516,38.29,766248,2474000,-0.7547
2611,201309,20.51,-3.41,-5.47,76255,198000,508678,34491,1465076,-58029,1826709,1700801,42.04,1172393,2186000,-0.6627
2611,201312,18.84,-3.77,0.7,181655,165942,529561,32540,1447742,-54463,1885713,1364255,36.83,1580575,2078000,-0.5865
2611,201403,20.36,-3.62,-0.02,31421,156835,352030,34906,1426462,-10786,1771579,1255775,35.56,332869,2087000,-0.0167
2611,201406,21.62,-2.1,-1.91,40100,304373,273740,37428,1417390,-16507,1847297,1511091,39.64,688246,1855000,-0.1018
2611,201409,20.91,-1.52,4.91,139823,244009,294761,37175,1479195,-99351,1682812,1333420,39.12,1082513,1710000,-0.0767
2611,201412,23.25,0.01,4.31,178049,316671,280769,56220,1438663,-99046,1834925,1471625,40.1,1438379,2047000,-0.09
2611,201503,27.76,5.58,7.56,59295,120971,250988,30772,1427891,-5128,1572548,1222006,36.14,367592,1924000,0.1043
2611,201506,28,4.12,4.37,89131,228622,239714,29192,1352426,-9840,1673886,1366365,39.34,695721,1642000,0.0109
2611,201509,28.07,2.95,6.33,151830,179454,278595,29504,1389447,-58177,1626567,1367473,39.21,1025422,1332000,-0.0527
2611,201512,28.8,3.61,2.39,147867,122374,281536,29385,1380897,-61484,1564978,1449957,38.82,1366480,1371000,-0.05
2611,201603,31.1,4.6,1.87,34454,118383,280090,28857,1370669,-515,1512200,1463190,38.49,306724,1346000,-0.1656
2611,201606,30.47,4.01,4.03,81031,169988,227203,26542,1394723,-41979,1652605,1424335,39.3,620689,1294000,-0.1078
2611,201609,29.78,-3.78,-2.01,56082,108428,209120,26051,1384309,-43560,1568823,1432563,39.42,933224,1233000,-0.0899
2611,201612,30.5,-1.63,-5.57,33178,129444,242936,31659,1376805,-47533,1853674,1418979,39.44,1222283,1212000,-0.1055
2611,201703,27.55,-3.1,-11.83,-9738,105695,221562,27119,1366305,-853,1900457,1467841,39.01,257280,1272000,-0.1612
2611,201706,29.12,-1.02,-8.54,-3408,139355,228919,26789,1285858,-1395,1914978,1518627,39.19,525114,1213000,-0.154
2611,201709,29.2,-1.18,0.47,65864,142929,230374,27193,1219401,-4202,1844293,1414646,36.77,786641,1258000,-0.1571
2611,201712,28.6,-1.87,0.18,83787,185341,266710,27104,1208252,-5011,1910744,1422077,36.29,1027058,1256000,-0.1597
2612,200803,57.11,48.71,63.27,1077109,2677582,270894,0,5042713,-41127,3361806,2395689,51.56,1445753,23723000,0.171
2612,200806,57.42,50.14,62.12,2291805,2590021,283504,0,6234976,-1350013,4188325,4521728,60.01,3088352,20517000,0.3407
2612,200809,58.8,51.61,64.84,3620932,2888240,264980,0,6498592,-1397412,4527080,3375088,53.2,4772161,17209000,-0.0492
2612,200812,60.13,52.85,66.42,4961554,4689821,280136,0,6921183,-1770826,5091095,3714341,49.88,6396101,12977000,0.3502
2612,200903,62.76,52.54,76.37,1120175,5157194,188186,0,7375114,-358221,5477814,3972696,46.5,1271041,17132000,-0.1208
2612,200906,59.12,50.47,74.18,2520578,6694039,213764,0,7465959,-732749,7625081,5001344,54.95,2534339,21543000,-0.1794
2612,200909,53.78,45.09,69.21,3419654,5426171,244339,0,7663393,-1164728,5831118,2552670,47.78,3735157,21595000,-0.2173
2612,200912,52.22,44.67,59.46,3977507,8578776,258436,0,6524414,-1167511,9011351,2774667,49.56,4829943,22903000,-0.2449
2612,201003,45.79,35.1,38.28,645389,9003151,247903,0,6398184,-5258,9323224,2847715,48.04,1223883,20979000,-0.0371
2612,201006,43.66,36.38,38.49,1329926,6346190,251835,0,7846203,-1695769,7649124,3794227,52.55,2263174,18363000,-0.107
2612,201009,38.25,30.7,45.78,2294873,6215477,231606,0,7641802,-1772016,6705838,2191031,45.75,3627550,17260000,-0.0288
2612,201012,41.8,33.19,46.2,2725641,5649326,238415,0,7474237,-2119105,6102395,1979127,45.11,4181794,17440000,-0.1342
2612,201103,36.56,26.81,26.09,383464,5670756,228366,0,7678487,-291246,6208292,2138300,44.44,911488,16003000,-0.2552
2612,201106,35.57,25.18,36.46,977666,5577720,240611,0,7889426,-727092,6253910,2778885,47.86,1773566,12695000,-0.2163
2612,201109,36.16,25.31,33.41,1341981,5485580,242922,0,8570751,-1117311,5993280,2272977,45.68,2595422,10643000,-0.2845
2612,201112,34.98,23.72,29.37,1654639,5443547,262388,0,10593899,-2435431,5872760,2560239,48.41,3419089,10541000,-0.1824
2612,201203,32.26,23.24,22.06,389423,5058723,248380,0,11470338,-1197499,5518468,2263449,50.58,924986,11284000,0.0148
2612,201206,32.03,22.49,13.77,738283,6666966,255703,0,11635457,-1391456,7271562,1850563,56.67,1854610,9463000,0.0457
2612,201209,32.83,23.24,13.85,1091119,6437872,260585,0,12086384,-3123529,6912619,2272912,56.93,2772596,9027000,0.0683
2612,201212,31.33,21.72,15.64,1496414,6702075,252041,0,12048644,-2669483,7105179,2270696,56.62,3661884,9874000,0.071
2612,201303,28.37,18.15,15.41,328932,6646269,255928,0,13254308,-1002942,7153866,2246776,57.56,788775,9220000,-0.1473
2612,201306,24.4,15.79,11.82,647408,6350936,270555,0,13207272,-1069864,7110561,2394411,57.86,1631165,8348000,-0.1205
2612,201309,26.02,15.9,13.38,1019930,4967369,254466,0,13173296,-1352414,5636311,1097331,54.82,2467049,10553000,-0.1102
